"INSEE_COM";"NOM_COM";"codgeo";"libgeo";"pct"
"28289";"Ormoy";"068";"DROUAIS-THYMERAIS";100
"28290";"Orrouer";"068";"DROUAIS-THYMERAIS";100
"28291";"Ouarville";"019";"BEAUCE - GATINAIS";100
"28292";"Ouerre";"068";"DROUAIS-THYMERAIS";100
"28293";"Oulins";"068";"DROUAIS-THYMERAIS";100
"28294";"Oysonville";"019";"BEAUCE - GATINAIS";100
"28296";"Péronville";"019";"BEAUCE - GATINAIS";100
"28298";"Pierres";"068";"DROUAIS-THYMERAIS";100
"28299";"Les Pinthières";"068";"DROUAIS-THYMERAIS";100
"28300";"Poinville";"019";"BEAUCE - GATINAIS";100
"28301";"Poisvilliers";"068";"DROUAIS-THYMERAIS";100
"28302";"Pontgouin";"068";"DROUAIS-THYMERAIS";100
"28303";"Poupry";"019";"BEAUCE - GATINAIS";100
"28304";"Prasville";"019";"BEAUCE - GATINAIS";100
"28305";"Pré-Saint-Évroult";"019";"BEAUCE - GATINAIS";100
"28306";"Pré-Saint-Martin";"019";"BEAUCE - GATINAIS";100
"28308";"Prudemanche";"068";"DROUAIS-THYMERAIS";100
"28309";"Prunay-le-Gillon";"019";"BEAUCE - GATINAIS";100
"28310";"La Puisaye";"120";"PERCHE";100
"28311";"Le Puiset";"019";"BEAUCE - GATINAIS";100
"28312";"Puiseux";"068";"DROUAIS-THYMERAIS";100
"28313";"Réclainville";"019";"BEAUCE - GATINAIS";100
"28314";"Les Ressuintes";"120";"PERCHE";100
"28315";"Revercourt";"068";"DROUAIS-THYMERAIS";100
"28316";"Rohaire";"120";"PERCHE";100
"28317";"Roinville";"019";"BEAUCE - GATINAIS";100
"28319";"Rouvray-Saint-Denis";"019";"BEAUCE - GATINAIS";100
"28321";"Rouvres";"068";"DROUAIS-THYMERAIS";100
"28322";"Rueil-la-Gadelière";"068";"DROUAIS-THYMERAIS";100
"28323";"Saint-Ange-et-Torçay";"068";"DROUAIS-THYMERAIS";100
"28324";"Saint-Arnoult-des-Bois";"068";"DROUAIS-THYMERAIS";100
"28325";"Saint-Aubin-des-Bois";"019";"BEAUCE - GATINAIS";100
"28326";"Saint-Avit-les-Guespières";"072";"FAUX PERCHE";100
"28327";"Saint-Bomer";"120";"PERCHE";100
"28329";"Saint-Christophe";"019";"BEAUCE - GATINAIS";100
"28330";"Villemaury";"019";"BEAUCE - GATINAIS";100
"28331";"Saint-Denis-d'Authou";"072";"FAUX PERCHE";100
"28332";"Sainte-Gemme-Moronval";"068";"DROUAIS-THYMERAIS";100
"28333";"Saint-Denis-des-Puits";"068";"DROUAIS-THYMERAIS";100
"28334";"Saint-Denis-les-Ponts";"019";"BEAUCE - GATINAIS";100
"28335";"Saint-Éliph";"072";"FAUX PERCHE";100
"28336";"Saint-Éman";"068";"DROUAIS-THYMERAIS";100
"28337";"Saint-Georges-sur-Eure";"068";"DROUAIS-THYMERAIS";100
"28339";"Saint-Germain-le-Gaillard";"068";"DROUAIS-THYMERAIS";100
"28341";"Saint-Jean-de-Rebervilliers";"068";"DROUAIS-THYMERAIS";100
"28342";"Saint-Jean-Pierre-Fixte";"120";"PERCHE";100
"28343";"Saint-Laurent-la-Gâtine";"068";"DROUAIS-THYMERAIS";100
"28344";"Saint-Léger-des-Aubées";"019";"BEAUCE - GATINAIS";100
"28346";"Saint-Lubin-de-Cravant";"068";"DROUAIS-THYMERAIS";100
"28347";"Saint-Lubin-de-la-Haye";"068";"DROUAIS-THYMERAIS";100
"28348";"Saint-Lubin-des-Joncherets";"068";"DROUAIS-THYMERAIS";100
"28349";"Saint-Lucien";"068";"DROUAIS-THYMERAIS";100
"28350";"Saint-Luperce";"068";"DROUAIS-THYMERAIS";100
"28351";"Saint-Maixme-Hauterive";"068";"DROUAIS-THYMERAIS";100
"28352";"Saint-Martin-de-Nigelles";"068";"DROUAIS-THYMERAIS";100
"28353";"Saint-Maur-sur-le-Loir";"019";"BEAUCE - GATINAIS";100
"28354";"Saint-Maurice-Saint-Germain";"072";"FAUX PERCHE";100
"28355";"Saint-Ouen-Marchefroy";"068";"DROUAIS-THYMERAIS";100
"28357";"Saint-Piat";"068";"DROUAIS-THYMERAIS";100
"28358";"Saint-Prest";"068";"DROUAIS-THYMERAIS";100
"28359";"Saint-Rémy-sur-Avre";"068";"DROUAIS-THYMERAIS";100
"28360";"Saint-Sauveur-Marville";"068";"DROUAIS-THYMERAIS";100
"28362";"Saint-Victor-de-Buthon";"072";"FAUX PERCHE";100
"28363";"Sainville";"019";"BEAUCE - GATINAIS";100
"28364";"Sancheville";"019";"BEAUCE - GATINAIS";100
"28365";"Sandarville";"068";"DROUAIS-THYMERAIS";100
"28366";"Santeuil";"019";"BEAUCE - GATINAIS";100
"28367";"Santilly";"019";"BEAUCE - GATINAIS";100
"28368";"La Saucelle";"120";"PERCHE";100
"28369";"Saulnières";"068";"DROUAIS-THYMERAIS";100
"28370";"Saumeray";"019";"BEAUCE - GATINAIS";100
"28371";"Saussay";"068";"DROUAIS-THYMERAIS";100
"28372";"Senantes";"068";"DROUAIS-THYMERAIS";100
"28373";"Senonches";"120";"PERCHE";100
"28374";"Serazereux";"068";"DROUAIS-THYMERAIS";100
"28375";"Serville";"068";"DROUAIS-THYMERAIS";100
"28376";"Soizé";"120";"PERCHE";100
"28377";"Sorel-Moussel";"068";"DROUAIS-THYMERAIS";100
"28378";"Souancé-au-Perche";"120";"PERCHE";100
"28379";"Soulaires";"068";"DROUAIS-THYMERAIS";100
"28380";"Sours";"019";"BEAUCE - GATINAIS";100
"28382";"Terminiers";"019";"BEAUCE - GATINAIS";100
"28383";"Theuville";"019";"BEAUCE - GATINAIS";100
"28385";"Le Thieulin";"072";"FAUX PERCHE";100
"28386";"Thimert-Gâtelles";"068";"DROUAIS-THYMERAIS";100
"28387";"Thiron-Gardais";"072";"FAUX PERCHE";100
"28388";"Thivars";"019";"BEAUCE - GATINAIS";100
"28389";"Thiville";"019";"BEAUCE - GATINAIS";100
"28390";"Tillay-le-Péneux";"019";"BEAUCE - GATINAIS";100
"28391";"Toury";"019";"BEAUCE - GATINAIS";100
"28392";"Trancrainville";"019";"BEAUCE - GATINAIS";100
"28393";"Tremblay-les-Villages";"068";"DROUAIS-THYMERAIS";100
"28394";"Tréon";"068";"DROUAIS-THYMERAIS";100
"28395";"Trizay-Coutretot-Saint-Serge";"120";"PERCHE";100
"28396";"Trizay-lès-Bonneval";"019";"BEAUCE - GATINAIS";100
"28397";"Umpeau";"019";"BEAUCE - GATINAIS";100
"28398";"Unverre";"072";"FAUX PERCHE";100
"28400";"Varize";"019";"BEAUCE - GATINAIS";100
"28401";"Vaupillon";"072";"FAUX PERCHE";100
"28403";"Ver-lès-Chartres";"019";"BEAUCE - GATINAIS";100
"28404";"Vernouillet";"068";"DROUAIS-THYMERAIS";100
"28405";"Vert-en-Drouais";"068";"DROUAIS-THYMERAIS";100
"28406";"Eole-en-Beauce";"019";"BEAUCE - GATINAIS";100
"28407";"Vichères";"120";"PERCHE";100
"28408";"Vierville";"019";"BEAUCE - GATINAIS";100
"28409";"Vieuvicq";"072";"FAUX PERCHE";100
"28410";"Villampuy";"019";"BEAUCE - GATINAIS";100
"28411";"Villars";"019";"BEAUCE - GATINAIS";100
"28412";"Villeau";"019";"BEAUCE - GATINAIS";100
"28414";"Villebon";"068";"DROUAIS-THYMERAIS";100
"28415";"Villemeux-sur-Eure";"068";"DROUAIS-THYMERAIS";100
"28417";"Villiers-le-Morhier";"068";"DROUAIS-THYMERAIS";100
"28418";"Villiers-Saint-Orien";"019";"BEAUCE - GATINAIS";100
"28419";"Vitray-en-Beauce";"019";"BEAUCE - GATINAIS";100
"28421";"Voise";"019";"BEAUCE - GATINAIS";100
"28422";"Les Villages Vovéens";"019";"BEAUCE - GATINAIS";100
"28423";"Yermenonville";"068";"DROUAIS-THYMERAIS";100
"28424";"Yèvres";"072";"FAUX PERCHE";100
"28425";"Ymeray";"068";"DROUAIS-THYMERAIS";100
"28426";"Ymonville";"019";"BEAUCE - GATINAIS";100
"29001";"Argol";"173";"SUD OUEST BRETAGNE";100
"29002";"Arzano";"173";"SUD OUEST BRETAGNE";100
"29003";"Audierne";"173";"SUD OUEST BRETAGNE";100
"29004";"Bannalec";"173";"SUD OUEST BRETAGNE";100
"29005";"Baye";"173";"SUD OUEST BRETAGNE";100
"29006";"Bénodet";"173";"SUD OUEST BRETAGNE";100
"29007";"Berrien";"041";"CENTRE BRETAGNE";100
"29008";"Beuzec-Cap-Sizun";"173";"SUD OUEST BRETAGNE";100
"29010";"Bodilis";"111";"NORD OUEST BRETAGNE";100
"29011";"Bohars";"111";"NORD OUEST BRETAGNE";100
"29012";"Bolazec";"041";"CENTRE BRETAGNE";100
"29013";"Botmeur";"041";"CENTRE BRETAGNE";100
"29014";"Botsorhel";"111";"NORD OUEST BRETAGNE";100
"29015";"Bourg-Blanc";"111";"NORD OUEST BRETAGNE";100
"29016";"Brasparts";"041";"CENTRE BRETAGNE";100
"29017";"Brélès";"111";"NORD OUEST BRETAGNE";100
"29018";"Brennilis";"041";"CENTRE BRETAGNE";100
"29019";"Brest";"111";"NORD OUEST BRETAGNE";100
"29020";"Briec";"173";"SUD OUEST BRETAGNE";100
"29021";"Plounéour-Brignogan-plages";"111";"NORD OUEST BRETAGNE";100
"29022";"Camaret-sur-Mer";"173";"SUD OUEST BRETAGNE";100
"29023";"Carantec";"111";"NORD OUEST BRETAGNE";100
"29024";"Carhaix-Plouguer";"041";"CENTRE BRETAGNE";100
"29025";"Cast";"173";"SUD OUEST BRETAGNE";100
"29026";"Châteaulin";"173";"SUD OUEST BRETAGNE";100
"29027";"Châteauneuf-du-Faou";"041";"CENTRE BRETAGNE";100
"29028";"Cléden-Cap-Sizun";"173";"SUD OUEST BRETAGNE";100
"29029";"Cléden-Poher";"041";"CENTRE BRETAGNE";100
"29030";"Cléder";"111";"NORD OUEST BRETAGNE";100
"29031";"Clohars-Carnoët";"173";"SUD OUEST BRETAGNE";100
"29032";"Clohars-Fouesnant";"173";"SUD OUEST BRETAGNE";100
"29033";"Le Cloître-Pleyben";"041";"CENTRE BRETAGNE";100
"29034";"Le Cloître-Saint-Thégonnec";"111";"NORD OUEST BRETAGNE";100
"29035";"Coat-Méal";"111";"NORD OUEST BRETAGNE";100
"29036";"Collorec";"041";"CENTRE BRETAGNE";100
"29037";"Combrit";"173";"SUD OUEST BRETAGNE";100
"29038";"Commana";"041";"CENTRE BRETAGNE";100
"29039";"Concarneau";"173";"SUD OUEST BRETAGNE";100
"29040";"Le Conquet";"00";"Hors segment";0
"29041";"Coray";"041";"CENTRE BRETAGNE";100
"29042";"Crozon";"173";"SUD OUEST BRETAGNE";100
"29043";"Daoulas";"111";"NORD OUEST BRETAGNE";100
"29044";"Dinéault";"173";"SUD OUEST BRETAGNE";100
"29045";"Dirinon";"111";"NORD OUEST BRETAGNE";100
"29046";"Douarnenez";"173";"SUD OUEST BRETAGNE";100
"29047";"Le Drennec";"111";"NORD OUEST BRETAGNE";100
"29048";"Edern";"173";"SUD OUEST BRETAGNE";100
"29049";"Elliant";"173";"SUD OUEST BRETAGNE";100
"29051";"Ergué-Gabéric";"173";"SUD OUEST BRETAGNE";100
"29053";"Le Faou";"111";"NORD OUEST BRETAGNE";100
"29054";"La Feuillée";"041";"CENTRE BRETAGNE";100
"29055";"Le Folgoët";"111";"NORD OUEST BRETAGNE";100
"29056";"La Forest-Landerneau";"111";"NORD OUEST BRETAGNE";100
"29057";"La Forêt-Fouesnant";"173";"SUD OUEST BRETAGNE";100
"29058";"Fouesnant";"173";"SUD OUEST BRETAGNE";100
"29059";"Garlan";"111";"NORD OUEST BRETAGNE";100
"29060";"Gouesnach";"173";"SUD OUEST BRETAGNE";100
"29061";"Gouesnou";"111";"NORD OUEST BRETAGNE";100
"29062";"Gouézec";"041";"CENTRE BRETAGNE";100
"29063";"Goulien";"173";"SUD OUEST BRETAGNE";100
"29064";"Goulven";"111";"NORD OUEST BRETAGNE";100
"29065";"Gourlizon";"173";"SUD OUEST BRETAGNE";100
"29066";"Guengat";"173";"SUD OUEST BRETAGNE";100
"29067";"Guerlesquin";"111";"NORD OUEST BRETAGNE";100
"29068";"Guiclan";"111";"NORD OUEST BRETAGNE";100
"29069";"Guilers";"111";"NORD OUEST BRETAGNE";100
"29070";"Guiler-sur-Goyen";"173";"SUD OUEST BRETAGNE";100
"29071";"Guilligomarc'h";"173";"SUD OUEST BRETAGNE";100
"29072";"Guilvinec";"173";"SUD OUEST BRETAGNE";100
"29073";"Guimaëc";"111";"NORD OUEST BRETAGNE";100
"29074";"Guimiliau";"111";"NORD OUEST BRETAGNE";100
"29075";"Guipavas";"111";"NORD OUEST BRETAGNE";100
"29076";"Milizac-Guipronvel";"111";"NORD OUEST BRETAGNE";100
"29077";"Guissény";"111";"NORD OUEST BRETAGNE";100
"29078";"Hanvec";"111";"NORD OUEST BRETAGNE";100
"29079";"Henvic";"111";"NORD OUEST BRETAGNE";100
"29080";"Hôpital-Camfrout";"111";"NORD OUEST BRETAGNE";100
"29081";"Huelgoat";"041";"CENTRE BRETAGNE";100
"29082";"Île-de-Batz";"111";"NORD OUEST BRETAGNE";100
"29083";"Île-de-Sein";"173";"SUD OUEST BRETAGNE";100
"29084";"Île-Molène";"111";"NORD OUEST BRETAGNE";100
"29085";"Île-Tudy";"173";"SUD OUEST BRETAGNE";100
"29086";"Irvillac";"111";"NORD OUEST BRETAGNE";100
"29087";"Le Juch";"173";"SUD OUEST BRETAGNE";100
"29089";"Kergloff";"041";"CENTRE BRETAGNE";100
"29090";"Kerlaz";"173";"SUD OUEST BRETAGNE";100
"29091";"Kerlouan";"111";"NORD OUEST BRETAGNE";100
"29093";"Kernilis";"111";"NORD OUEST BRETAGNE";100
"29094";"Kernouës";"111";"NORD OUEST BRETAGNE";100
"29095";"Kersaint-Plabennec";"111";"NORD OUEST BRETAGNE";100
"29097";"Lampaul-Guimiliau";"111";"NORD OUEST BRETAGNE";100
"29098";"Lampaul-Plouarzel";"111";"NORD OUEST BRETAGNE";100
"29099";"Lampaul-Ploudalmézeau";"111";"NORD OUEST BRETAGNE";100
"29100";"Lanarvily";"111";"NORD OUEST BRETAGNE";100
"29101";"Landéda";"111";"NORD OUEST BRETAGNE";100
"29102";"Landeleau";"041";"CENTRE BRETAGNE";100
"29103";"Landerneau";"111";"NORD OUEST BRETAGNE";100
"29104";"Landévennec";"173";"SUD OUEST BRETAGNE";100
"29105";"Landivisiau";"111";"NORD OUEST BRETAGNE";100
"29106";"Landrévarzec";"173";"SUD OUEST BRETAGNE";100
"29107";"Landudal";"173";"SUD OUEST BRETAGNE";100
"29108";"Landudec";"173";"SUD OUEST BRETAGNE";100
"29109";"Landunvez";"111";"NORD OUEST BRETAGNE";100
"29110";"Langolen";"173";"SUD OUEST BRETAGNE";100
"29111";"Lanhouarneau";"111";"NORD OUEST BRETAGNE";100
"29112";"Lanildut";"111";"NORD OUEST BRETAGNE";100
"29113";"Lanmeur";"111";"NORD OUEST BRETAGNE";100
"29114";"Lannéanou";"111";"NORD OUEST BRETAGNE";100
"29115";"Lannédern";"041";"CENTRE BRETAGNE";100
"29116";"Lanneuffret";"111";"NORD OUEST BRETAGNE";100
"29117";"Lannilis";"111";"NORD OUEST BRETAGNE";100
"29119";"Lanrivoaré";"111";"NORD OUEST BRETAGNE";100
"29120";"Lanvéoc";"173";"SUD OUEST BRETAGNE";100
"29122";"Laz";"041";"CENTRE BRETAGNE";100
"29123";"Lennon";"041";"CENTRE BRETAGNE";100
"29124";"Lesneven";"111";"NORD OUEST BRETAGNE";100
"29125";"Leuhan";"041";"CENTRE BRETAGNE";100
"29126";"Loc-Brévalaire";"111";"NORD OUEST BRETAGNE";100
"29128";"Loc-Eguiner";"111";"NORD OUEST BRETAGNE";100
"29129";"Locmaria-Berrien";"041";"CENTRE BRETAGNE";100
"29130";"Locmaria-Plouzané";"111";"NORD OUEST BRETAGNE";100
"29131";"Locmélar";"041";"CENTRE BRETAGNE";100
"29132";"Locquénolé";"111";"NORD OUEST BRETAGNE";100
"29133";"Locquirec";"111";"NORD OUEST BRETAGNE";100
"29134";"Locronan";"173";"SUD OUEST BRETAGNE";100
"29135";"Loctudy";"173";"SUD OUEST BRETAGNE";100
"29136";"Locunolé";"173";"SUD OUEST BRETAGNE";100
"29137";"Logonna-Daoulas";"111";"NORD OUEST BRETAGNE";100
"29139";"Lopérec";"111";"NORD OUEST BRETAGNE";100
"29140";"Loperhet";"111";"NORD OUEST BRETAGNE";100
"29141";"Loqueffret";"041";"CENTRE BRETAGNE";100
"29142";"Lothey";"041";"CENTRE BRETAGNE";100
"29143";"Mahalon";"173";"SUD OUEST BRETAGNE";100
"29144";"La Martyre";"111";"NORD OUEST BRETAGNE";100
"29145";"Confort-Meilars";"173";"SUD OUEST BRETAGNE";100
"29146";"Melgven";"173";"SUD OUEST BRETAGNE";100
"29147";"Mellac";"173";"SUD OUEST BRETAGNE";100
"29148";"Mespaul";"111";"NORD OUEST BRETAGNE";100
"29150";"Moëlan-sur-Mer";"173";"SUD OUEST BRETAGNE";100
"29151";"Morlaix";"111";"NORD OUEST BRETAGNE";100
"29152";"Motreff";"041";"CENTRE BRETAGNE";100
"29153";"Névez";"173";"SUD OUEST BRETAGNE";100
"29155";"Ouessant";"00";"Hors segment";0
"29156";"Pencran";"111";"NORD OUEST BRETAGNE";100
"29158";"Penmarch";"173";"SUD OUEST BRETAGNE";100
"29159";"Peumerit";"173";"SUD OUEST BRETAGNE";100
"29160";"Plabennec";"111";"NORD OUEST BRETAGNE";100
"29161";"Pleuven";"173";"SUD OUEST BRETAGNE";100
"29162";"Pleyben";"041";"CENTRE BRETAGNE";100
"29163";"Pleyber-Christ";"111";"NORD OUEST BRETAGNE";100
"29165";"Plobannalec-Lesconil";"173";"SUD OUEST BRETAGNE";100
"29166";"Ploéven";"173";"SUD OUEST BRETAGNE";100
"29167";"Plogastel-Saint-Germain";"173";"SUD OUEST BRETAGNE";100
"29168";"Plogoff";"173";"SUD OUEST BRETAGNE";100
"29169";"Plogonnec";"173";"SUD OUEST BRETAGNE";100
"29170";"Plomelin";"173";"SUD OUEST BRETAGNE";100
"29171";"Plomeur";"173";"SUD OUEST BRETAGNE";100
"29172";"Plomodiern";"173";"SUD OUEST BRETAGNE";100
"29173";"Plonéis";"173";"SUD OUEST BRETAGNE";100
"29174";"Plonéour-Lanvern";"173";"SUD OUEST BRETAGNE";100
"29175";"Plonévez-du-Faou";"041";"CENTRE BRETAGNE";100
"29176";"Plonévez-Porzay";"173";"SUD OUEST BRETAGNE";100
"29177";"Plouarzel";"111";"NORD OUEST BRETAGNE";100
"29178";"Ploudalmézeau";"111";"NORD OUEST BRETAGNE";100
"29179";"Ploudaniel";"111";"NORD OUEST BRETAGNE";100
"29180";"Ploudiry";"111";"NORD OUEST BRETAGNE";100
"29181";"Plouédern";"111";"NORD OUEST BRETAGNE";100
"29182";"Plouégat-Guérand";"111";"NORD OUEST BRETAGNE";100
"29183";"Plouégat-Moysan";"111";"NORD OUEST BRETAGNE";100
"29184";"Plouénan";"111";"NORD OUEST BRETAGNE";100
"29185";"Plouescat";"111";"NORD OUEST BRETAGNE";100
"29186";"Plouezoc'h";"111";"NORD OUEST BRETAGNE";100
"29187";"Plougar";"111";"NORD OUEST BRETAGNE";100
"29188";"Plougasnou";"111";"NORD OUEST BRETAGNE";100
"29189";"Plougastel-Daoulas";"111";"NORD OUEST BRETAGNE";100
"29190";"Plougonvelin";"111";"NORD OUEST BRETAGNE";100
"29191";"Plougonven";"111";"NORD OUEST BRETAGNE";100
"29192";"Plougoulm";"111";"NORD OUEST BRETAGNE";100
"29193";"Plougourvest";"111";"NORD OUEST BRETAGNE";100
"29195";"Plouguerneau";"111";"NORD OUEST BRETAGNE";100
"29196";"Plouguin";"111";"NORD OUEST BRETAGNE";100
"29197";"Plouhinec";"173";"SUD OUEST BRETAGNE";100
"29198";"Plouider";"111";"NORD OUEST BRETAGNE";100
"29199";"Plouigneau";"111";"NORD OUEST BRETAGNE";100
"29201";"Ploumoguer";"111";"NORD OUEST BRETAGNE";100
"29202";"Plounéour-Ménez";"111";"NORD OUEST BRETAGNE";100
"29204";"Plounéventer";"111";"NORD OUEST BRETAGNE";100
"29205";"Plounévézel";"041";"CENTRE BRETAGNE";100
"29206";"Plounévez-Lochrist";"111";"NORD OUEST BRETAGNE";100
"29207";"Plourin-lès-Morlaix";"111";"NORD OUEST BRETAGNE";100
"29208";"Plourin";"111";"NORD OUEST BRETAGNE";100
"29209";"Plouvien";"111";"NORD OUEST BRETAGNE";100
"29210";"Plouvorn";"111";"NORD OUEST BRETAGNE";100
"29211";"Plouyé";"041";"CENTRE BRETAGNE";100
"29212";"Plouzané";"111";"NORD OUEST BRETAGNE";100
"29213";"Plouzévédé";"111";"NORD OUEST BRETAGNE";100
"29214";"Plovan";"173";"SUD OUEST BRETAGNE";100
"29215";"Plozévet";"173";"SUD OUEST BRETAGNE";100
"29216";"Pluguffan";"173";"SUD OUEST BRETAGNE";100
"29217";"Pont-Aven";"173";"SUD OUEST BRETAGNE";100
"29218";"Pont-Croix";"173";"SUD OUEST BRETAGNE";100
"29219";"Le Ponthou";"111";"NORD OUEST BRETAGNE";100
"29220";"Pont-l'Abbé";"173";"SUD OUEST BRETAGNE";100
"29221";"Porspoder";"111";"NORD OUEST BRETAGNE";100
"29222";"Port-Launay";"173";"SUD OUEST BRETAGNE";100
"29224";"Pouldergat";"173";"SUD OUEST BRETAGNE";100
"29225";"Pouldreuzic";"173";"SUD OUEST BRETAGNE";100
"29226";"Poullan-sur-Mer";"173";"SUD OUEST BRETAGNE";100
"29227";"Poullaouen";"041";"CENTRE BRETAGNE";100
"29228";"Primelin";"173";"SUD OUEST BRETAGNE";100
"29229";"Quéménéven";"173";"SUD OUEST BRETAGNE";100
"29230";"Querrien";"173";"SUD OUEST BRETAGNE";100
"29232";"Quimper";"173";"SUD OUEST BRETAGNE";100
"29233";"Quimperlé";"173";"SUD OUEST BRETAGNE";100
"29234";"Rédené";"173";"SUD OUEST BRETAGNE";100
"29235";"Le Relecq-Kerhuon";"111";"NORD OUEST BRETAGNE";100
"29236";"Riec-sur-Bélon";"173";"SUD OUEST BRETAGNE";100
"29237";"La Roche-Maurice";"111";"NORD OUEST BRETAGNE";100
"29238";"Roscanvel";"173";"SUD OUEST BRETAGNE";100
"29239";"Roscoff";"111";"NORD OUEST BRETAGNE";100
"29240";"Rosnoën";"111";"NORD OUEST BRETAGNE";100
"29241";"Rosporden";"173";"SUD OUEST BRETAGNE";100
"29243";"Saint-Coulitz";"173";"SUD OUEST BRETAGNE";100
"29244";"Saint-Derrien";"111";"NORD OUEST BRETAGNE";100
"29245";"Saint-Divy";"111";"NORD OUEST BRETAGNE";100
"29246";"Saint-Eloy";"111";"NORD OUEST BRETAGNE";100
"29247";"Saint-Évarzec";"173";"SUD OUEST BRETAGNE";100
"29248";"Saint-Frégant";"111";"NORD OUEST BRETAGNE";100
"29249";"Saint-Goazec";"041";"CENTRE BRETAGNE";100
"29250";"Saint-Hernin";"041";"CENTRE BRETAGNE";100
"29251";"Saint-Jean-du-Doigt";"111";"NORD OUEST BRETAGNE";100
"29252";"Saint-Jean-Trolimon";"173";"SUD OUEST BRETAGNE";100
"29254";"Saint-Martin-des-Champs";"111";"NORD OUEST BRETAGNE";100
"29255";"Saint-Méen";"111";"NORD OUEST BRETAGNE";100
"29256";"Saint-Nic";"173";"SUD OUEST BRETAGNE";100
"29257";"Saint-Pabu";"111";"NORD OUEST BRETAGNE";100
"29259";"Saint-Pol-de-Léon";"111";"NORD OUEST BRETAGNE";100
"29260";"Saint-Renan";"111";"NORD OUEST BRETAGNE";100
"29261";"Saint-Rivoal";"041";"CENTRE BRETAGNE";100
"29262";"Saint-Sauveur";"041";"CENTRE BRETAGNE";100
"29263";"Saint-Ségal";"173";"SUD OUEST BRETAGNE";100
"29264";"Saint-Servais";"111";"NORD OUEST BRETAGNE";100
"29265";"Sainte-Sève";"111";"NORD OUEST BRETAGNE";100
"29266";"Saint-Thégonnec Loc-Eguiner";"111";"NORD OUEST BRETAGNE";100
"29267";"Saint-Thois";"041";"CENTRE BRETAGNE";100
"29268";"Saint-Thonan";"111";"NORD OUEST BRETAGNE";100
"29269";"Saint-Thurien";"173";"SUD OUEST BRETAGNE";100
"29270";"Saint-Urbain";"111";"NORD OUEST BRETAGNE";100
"29271";"Saint-Vougay";"111";"NORD OUEST BRETAGNE";100
"29272";"Saint-Yvi";"173";"SUD OUEST BRETAGNE";100
"29273";"Santec";"111";"NORD OUEST BRETAGNE";100
"29274";"Scaër";"173";"SUD OUEST BRETAGNE";100
"29275";"Scrignac";"041";"CENTRE BRETAGNE";100
"29276";"Sibiril";"111";"NORD OUEST BRETAGNE";100
"29277";"Sizun";"041";"CENTRE BRETAGNE";100
"29278";"Spézet";"041";"CENTRE BRETAGNE";100
"29279";"Taulé";"111";"NORD OUEST BRETAGNE";100
"29280";"Telgruc-sur-Mer";"173";"SUD OUEST BRETAGNE";100
"29281";"Tourch";"173";"SUD OUEST BRETAGNE";100
"29282";"Trébabu";"111";"NORD OUEST BRETAGNE";100
"29284";"Treffiagat";"173";"SUD OUEST BRETAGNE";100
"29285";"Tréflaouénan";"111";"NORD OUEST BRETAGNE";100
"29286";"Tréflévénez";"111";"NORD OUEST BRETAGNE";100
"29287";"Tréflez";"111";"NORD OUEST BRETAGNE";100
"29288";"Trégarantec";"111";"NORD OUEST BRETAGNE";100
"29289";"Trégarvan";"173";"SUD OUEST BRETAGNE";100
"29290";"Tréglonou";"111";"NORD OUEST BRETAGNE";100
"29291";"Trégourez";"041";"CENTRE BRETAGNE";100
"29292";"Tréguennec";"173";"SUD OUEST BRETAGNE";100
"29293";"Trégunc";"173";"SUD OUEST BRETAGNE";100
"29294";"Le Tréhou";"111";"NORD OUEST BRETAGNE";100
"29295";"Trémaouézan";"111";"NORD OUEST BRETAGNE";100
"29296";"Tréméoc";"173";"SUD OUEST BRETAGNE";100
"29297";"Tréméven";"173";"SUD OUEST BRETAGNE";100
"29298";"Tréogat";"173";"SUD OUEST BRETAGNE";100
"29299";"Tréouergat";"111";"NORD OUEST BRETAGNE";100
"29300";"Le Trévoux";"173";"SUD OUEST BRETAGNE";100
"29301";"Trézilidé";"111";"NORD OUEST BRETAGNE";100
"29302";"Pont-de-Buis-lès-Quimerch";"111";"NORD OUEST BRETAGNE";100
"30001";"Aigaliers";"182";"UZES-ALES";100
"30002";"Aigremont";"182";"UZES-ALES";100
"30003";"Aigues-Mortes";"038";"CAMARGUE";100
"30004";"Aigues-Vives";"171";"SOMMIEROIS";100
"30005";"Aiguèze";"196";"VALLEE DU RHONE";100
"30006";"Aimargues";"108";"NÎMES";100
"30007";"Alès";"182";"UZES-ALES";100
"30008";"Allègre-les-Fumades";"008";"BARJACOIS";100
"30009";"Alzon";"00";"Hors segment";0
"30010";"Anduze";"182";"UZES-ALES";100
"30011";"Les Angles";"063";"COTES DU RHONE";100
"30012";"Aramon";"014";"BASSE VALLEE DU RHONE";100
"30013";"Argilliers";"063";"COTES DU RHONE";100
"30014";"Arpaillargues-et-Aureillac";"182";"UZES-ALES";100
"30015";"Arphy";"00";"Hors segment";0
"30016";"Arre";"00";"Hors segment";0
"30017";"Arrigas";"00";"Hors segment";0
"30018";"Aspères";"171";"SOMMIEROIS";100
"30019";"Aubais";"171";"SOMMIEROIS";100
"30020";"Aubord";"038";"CAMARGUE";100
"30021";"Aubussargues";"182";"UZES-ALES";100
"30022";"Aujac";"00";"Hors segment";0
"30023";"Aujargues";"171";"SOMMIEROIS";100
"30024";"Aulas";"00";"Hors segment";0
