ID_ESSAI;ID_ESPECE;ESPECE;ANNEE;ID_DEPARTEMENT;DEPARTEMENT;NB_PARCELLE (rdt15);Responsable;Code postal;Site expérimental;Commune
145866;49;SORGHO (HORS SEMENCE);2019;31;HAUTE GARONNE;36;;31290;;AVIGNONET-LAURAGAIS
145879;47;MAIS GRAIN;2019;45;LOIRET;72;MANGEL;45300;;ENGENVILLE
145880;47;MAIS GRAIN;2019;45;LOIRET;108;BOISSIERES;45300;;ENGENVILLE
145881;47;MAIS GRAIN;2019;45;LOIRET;72;MANGEL;45300;;ENGENVILLE
145882;47;MAIS GRAIN;2019;58;NIEVRE;108;Boissiéres;58150;ST QUENTIN SUR NOHAIN;SAINT-QUENTIN-SUR-NOHAIN
145883;47;MAIS GRAIN;2019;1;AIN;108;MANGEL;1600;;MISERIEUX
145884;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;90;C. ALIAGA;64160;BUROS;BUROS
145886;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;88;C. ALIAGA;64160;BUROS;BUROS
145887;47;MAIS GRAIN;2019;31;HAUTE GARONNE;48;LACHURIE Jean-Pierre;31450;En Crambade;MONTESQUIEU-LAURAGAIS
145890;47;MAIS GRAIN;2019;69;RHONE;48;Thibaut RAY;69330;PUSIGNAN;PUSIGNAN
145891;40;BLE DUR;2019;11;AUDE;36;LACHURIE;11400;LOUDES;CASTELNAUDARY
145892;89;CAP EN INTERESPECES;2019;41;LOIR ET CHER;48;M.Bonnefoy;41240;phenofield;OUZOUER-LE-MARCHE
145897;47;MAIS GRAIN;2019;82;TARN ET GARONNE;72;LACHURIE Jean-Pierre;82340;SAINT-LOUP;SAINT-LOUP
145898;47;MAIS GRAIN;2019;31;HAUTE GARONNE;63;LACHURIE Jean-Pierre;31450;En Crambade;MONTESQUIEU-LAURAGAIS
145900;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;112;C. ALIAGA;64230;POEY DE LESCAR;POEY-DE-LESCAR
145901;47;MAIS GRAIN;2019;47;LOT ET GARONNE;53;GROSSOLEIL;47330;;DOUZAINS
145902;47;MAIS GRAIN;2019;32;GERS;63;ALIAGA;32400;;RISCLE
145903;47;MAIS GRAIN;2019;39;JURA;9;CHAVASSIEUX D;39410;SAINT AUBIN;SAINT-AUBIN
145909;47;MAIS GRAIN;2019;56;MORBIHAN;18;Masson-Quemener;56500;;BIGNAN
145911;47;MAIS GRAIN;2019;68;HAUT RHIN;29;LASSERRE Didier;68600;HAUMESSER;HETTENSCHLAG
145913;47;MAIS GRAIN;2019;69;RHONE;29;Thibaut RAY;69330;PUSIGNAN;PUSIGNAN
145916;47;MAIS GRAIN;2019;26;DROME;48;Ray;26000;;VALENCE
145917;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;58;C. ALIAGA;64420;LOURENTIES;LOURENTIES
145918;47;MAIS GRAIN;2019;40;LANDES;56;C. ALIAGA;40250;SOUPROSSE;SOUPROSSE
145919;47;MAIS GRAIN;2019;26;DROME;96;MANGEL;26120;MONTMEYRAN;MONTMEYRAN
145920;47;MAIS GRAIN;2019;24;DORDOGNE;54;DUCELLIER;24440;RAMPIEUX;RAMPIEUX
145935;47;MAIS GRAIN;2019;33;GIRONDE;43;GROSSOLEIL;33230;;SAINT-MEDARD-DE-GUIZIERES
145944;28;ORGE DE PRINTEMPS;2019;51;MARNE;119;Ph.HAUPRICH;51460;AREP;POIX
145946;28;ORGE DE PRINTEMPS;2019;36;INDRE;36;E.Baranger;36100;CHOUDAY;CHOUDAY
145947;17;BLE TENDRE;2019;59;NORD;153;DENIS Thierry;59227;coop st hilaire;SAULZOIR
145948;17;BLE TENDRE;2019;0;Département non précisé;34;Humbert G.;0;;
145949;94;INTERESPECES TOUTES CULTURES DE VENTE;2019;32;GERS;24;;32810;;MONTAUT-LES-CRENEAUX
145954;47;MAIS GRAIN;2019;1;AIN;108;Thibaut RAY;1150;ST VULBAS;SAINT-VULBAS
145955;47;MAIS GRAIN;2019;68;HAUT RHIN;58;LASSERRE Didier;68750;Meinrad;BERGHEIM
145956;47;MAIS GRAIN;2019;31;HAUTE GARONNE;110;MANGEL;31330;;MERVILLE
145969;28;ORGE DE PRINTEMPS;2019;18;CHER;24;E. BARANGER;18340;;PLAIMPIED-GIVAUDINS
145979;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;48;diezla;64530;PONTACQ;PONTACQ
145980;47;MAIS GRAIN;2019;40;LANDES;46;DIEZLA;40320;SORBETS;SORBETS
145982;47;MAIS GRAIN;2019;40;LANDES;45;DIEZLA;40320;SORBETS;SORBETS
145990;17;BLE TENDRE;2019;52;HAUTE MARNE;33;A. Decarrier;52000;CRENAY;CRENAY
145993;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;24;L.DIEZ;64121;Station Montardon;MONTARDON
145994;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;24;L.DIEZ;64121;Station Montardon;MONTARDON
145996;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;16;L.DIEZ;64121;MONTARDON;MONTARDON
145997;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;6;L.DIEZ;64121;MONTARDON;MONTARDON
145998;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;15;L.DIEZ;64121;MONTARDON;MONTARDON
146002;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;48;L.DIEZ;64410;COUBLUCQ;COUBLUCQ
146003;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;54;L. DIEZ;64121;MONTARDON;MONTARDON
146004;28;ORGE DE PRINTEMPS;2019;77;SEINE ET MARNE;72;Porrez / Brelot;77710;REMAUVILLE;REMAUVILLE
146006;47;MAIS GRAIN;2019;41;LOIR ET CHER;48;BOISSIERES;41240;;TRIPLEVILLE
146009;17;BLE TENDRE;2019;32;GERS;9;A. BOUAS;32600;LISLE-JOURDAIN;L'ISLE-JOURDAIN
146012;47;MAIS GRAIN;2019;17;CHARENTE MARITIME;60;Jean-Louis Moynier;17170;LA LAIGNE;LA LAIGNE
146024;27;ORGE D'HIVER;2019;56;MORBIHAN;3;E.QUEMENER/E.MASSON;56500;Bignan - R. Charlo;BIGNAN
146027;17;BLE TENDRE;2019;67;BAS RHIN;40;LASSERRE Didier;67370;Reitwiller;BERSTETT
146029;17;BLE TENDRE;2019;17;CHARENTE MARITIME;34;Drillaud;17700;Station du MAGNERAUD;SAINT-PIERRE-D'AMILLY
146030;47;MAIS GRAIN;2019;17;CHARENTE MARITIME;28;Romain Tscheiller;17700;;SAINT-PIERRE-D'AMILLY
146071;47;MAIS GRAIN;2019;29;FINISTERE;78;MANGEL;29550;;PLOMODIERN
146072;47;MAIS GRAIN;2019;40;LANDES;70;MANGEL;40290;;MOUSCARDES
146074;17;BLE TENDRE;2019;51;MARNE;33;A. Decarrier;51510;ST PIERRE;SAINT-PIERRE
146078;17;BLE TENDRE;2019;55;MEUSE;6;Humbert G.;55160;Fresnes en woevre chez Somnard;FRESNES-EN-WOEVRE
146084;27;ORGE D'HIVER;2019;44;LOIRE ATLANTIQUE;14;AMB-CL;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
146085;27;ORGE D'HIVER;2019;44;LOIRE ATLANTIQUE;14;AMB-CL;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
146086;27;ORGE D'HIVER;2019;44;LOIRE ATLANTIQUE;14;AMB-CL;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
146094;17;BLE TENDRE;2019;69;RHONE;24;Yves POUSSET;69330;PUSIGNAN;PUSIGNAN
146099;17;BLE TENDRE;2019;69;RHONE;23;Yves POUSSET;69330;PUSIGNAN;PUSIGNAN
146104;17;BLE TENDRE;2019;2;AISNE;21;Thierry DENIS;2590;TRIOMPH;AUBIGNY-AUX-KAISNES
146128;17;BLE TENDRE;2019;3;ALLIER;18;Chloé Malaval-Juery;3290;SAINT POURCAIN sur BESBRE;SAINT-POURCAIN-SUR-BESBRE
146184;28;ORGE DE PRINTEMPS;2019;36;INDRE;52;E. BARANGER;36100;CETA CB D3;CONDE
146186;47;MAIS GRAIN;2019;40;LANDES;88;C. ALIAGA;40700;MORGANX;MORGANX
146187;47;MAIS GRAIN;2019;18;CHER;50;E.BARANGER;18340;Dry;LISSAY-LOCHY
146188;47;MAIS GRAIN;2019;41;LOIR ET CHER;48;;41240;;SAINT-LAURENT-DES-BOIS
146190;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;48;MANGEL;64330;GARLIN;GARLIN
146191;47;MAIS GRAIN;2019;40;LANDES;60;ALIAGA;40700;;MORGANX
146193;47;MAIS GRAIN;2019;24;DORDOGNE;24;GROSSOLEIL;24100;Bergerac Irrigué;BERGERAC
146195;17;BLE TENDRE;2019;21;COTE D'OR;39;CHAVASSIEUX D;21220;BROINDON;BROINDON
146196;17;BLE TENDRE;2019;27;EURE;41;a.chollet;27170;;BARC
146197;17;BLE TENDRE;2019;51;MARNE;37;A. Decarrier;51150;VRAUX;VRAUX
146199;27;ORGE D'HIVER;2019;28;EURE ET LOIR;104;JY MAUFRAS;28150;(Site non précisé);MONTAINVILLE
146203;47;MAIS GRAIN;2019;16;CHARENTE;60;Tscheiller Romain;16000;;(Commune de Charente)
146205;17;BLE TENDRE;2019;56;MORBIHAN;24;Masson Quemener;56500;Le naud;BIGNAN
146211;47;MAIS GRAIN;2019;24;DORDOGNE;53;GROSSOLEIL;24100;;BERGERAC
146212;47;MAIS GRAIN;2019;24;DORDOGNE;62;GROSSOLEIL;24100;BERGERAC;BERGERAC
146215;47;MAIS GRAIN;2019;45;LOIRET;72;BOISSIERES;45300;;ENGENVILLE
146216;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;18;C. ALIAGA;64160;BUROS;BUROS
146224;47;MAIS GRAIN;2019;40;LANDES;48;DIEZLA;40140;DUBERTRAND;SOUSTONS
146225;47;MAIS GRAIN;2019;65;HAUTES PYRENEES;8;DIEZLA;65310;LALOUBERE;LALOUBERE
146227;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;48;diezla;64530;PONTACQ;PONTACQ
146236;47;MAIS GRAIN;2019;40;LANDES;28;L. DIEZ;40250;SOUPROSSE;SOUPROSSE
146248;17;BLE TENDRE;2019;91;ESSONNE;36;PERRIOT;91720;;BOIGNEVILLE
146250;27;ORGE D'HIVER;2019;56;MORBIHAN;15;E.QUEMENER/E.MASSON;56500;Kerfraval BIGNAN;BIGNAN
146275;96;TOUTES ESPECES;2018;69;RHONE;1;Yves POUSSET;69330;;PUSIGNAN
146279;17;BLE TENDRE;2019;67;BAS RHIN;29;Lasserre Didier;67370;GIMBRETT;GIMBRETT
146280;17;BLE TENDRE;2019;68;HAUT RHIN;32;Lasserre Didier;68000;INRA;COLMAR
146282;47;MAIS GRAIN;2019;17;CHARENTE MARITIME;34;MANGEL;17600;;SABLONCEAUX
146283;47;MAIS GRAIN;2019;17;CHARENTE MARITIME;35;MANGEL;17600;;SABLONCEAUX
146284;96;TOUTES ESPECES;2019;68;HAUT RHIN;27;Lasserre Didier;68320;Plateforme innovations;GRUSSENHEIM
146305;47;MAIS GRAIN;2019;24;DORDOGNE;24;LEROY;24100;BERGERAC;BERGERAC
146306;47;MAIS GRAIN;2019;18;CHER;46;E.BARANGER;18120;Binage;LAZENAY
146322;49;SORGHO (HORS SEMENCE);2019;31;HAUTE GARONNE;40;JP.LACHURIE;31450;MONTESQUIEU LAURAGAIS;MONTESQUIEU-LAURAGAIS
146323;47;MAIS GRAIN;2019;31;HAUTE GARONNE;28;JP.LACHURIE;31450;En Crambade;MONTESQUIEU-LAURAGAIS
146327;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;40;ld;64410;COUBLUCQ DESCLAUX;COUBLUCQ
146330;47;MAIS GRAIN;2019;68;HAUT RHIN;39;LASSERRE Didier;68520;Bunker;BURNHAUPT-LE-HAUT
146335;17;BLE TENDRE;2020;69;RHONE;48;Yves POUSSET;69720;SAINT-BONNET-DE-MURE;SAINT-BONNET-DE-MURE
146340;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;48;LD;64121;ARVALIS;MONTARDON
146344;47;MAIS GRAIN;2019;29;FINISTERE;47;JB THIBORD;29830;Lampaul - Ploudalmezeau;PLOUDALMEZEAU
146346;47;MAIS GRAIN;2019;68;HAUT RHIN;48;LASSERRE Didier;68520;;BURNHAUPT-LE-BAS
146347;47;MAIS GRAIN;2019;64;PYRENEES ATLANTIQUES;8;L.DIEZ;64410;COUBLUCQ;COUBLUCQ
146348;47;MAIS GRAIN;2019;68;HAUT RHIN;8;LASSERRE Didier;68520;Bunker;BURNHAUPT-LE-HAUT
146353;40;BLE DUR;2019;11;AUDE;44;LACHURIE;11320;MONTFERRAND;MONTFERRAND
146355;46;MAIS SEMENCES;2019;69;RHONE;36;Y. Pousset;69330;PUSIGNAN;PUSIGNAN
146370;47;MAIS GRAIN;2019;36;INDRE;96;;36220;;NEONS-SUR-CREUSE
146375;17;BLE TENDRE;2019;45;LOIRET;48;F.Brunisholz;45480;;AUTRUY-SUR-JUINE
146379;17;BLE TENDRE;2019;91;ESSONNE;36;PERRIOT;91720;BOIGNEVILLE STATION;BOIGNEVILLE
146398;40;BLE DUR;2019;4;ALPES DE HAUTE PROVENCE;42;JEZEQUEL;4800;GREOUX Bonelli;GREOUX-LES-BAINS
146406;96;TOUTES ESPECES;2019;3;ALLIER;1;CA03;3240;Le Bouchonnet;LE THEIL
146433;96;TOUTES ESPECES;2019;3;ALLIER;1;Luc Fournier;3240;Larveron;LE THEIL
146434;96;TOUTES ESPECES;2019;43;HAUTE LOIRE;1;Mickael Rolland;43350;Perouet Colomb;SAINT-PAULIEN
146436;96;TOUTES ESPECES;2019;63;PUY DE DOME;3;CA63;63260;Champ Caillet;BUSSIERES-ET-PRUNS
146438;96;TOUTES ESPECES;2019;3;ALLIER;1;CA03;3240;Les Bruyères;LE THEIL
146439;96;TOUTES ESPECES;2019;63;PUY DE DOME;3;CA63;63500;Usson;SAINT-REMY-DE-CHARGNAT
146440;96;TOUTES ESPECES;2019;63;PUY DE DOME;3;CA63;63500;Le Paratier;SAINT-REMY-DE-CHARGNAT
146441;96;TOUTES ESPECES;2019;63;PUY DE DOME;3;CA63;63500;La Chaux;SAINT-REMY-DE-CHARGNAT
146442;96;TOUTES ESPECES;2019;63;PUY DE DOME;3;CA63;63260;La Ravière;BUSSIERES-ET-PRUNS
146475;17;BLE TENDRE;2019;72;SARTHE;36;AM BODILIS;72430;;AVOISE
146476;46;MAIS SEMENCES;2019;31;HAUTE GARONNE;48;JP.LACHURIE;31450;En Crambade;MONTESQUIEU-LAURAGAIS
146489;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;16;L.DIEZ;64121;MONTARDON;MONTARDON
146490;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;16;L.DIEZ;64121;MONTARDON;MONTARDON
146492;17;BLE TENDRE;2020;86;VIENNE;132;C. Drillaud;86600;;JAZENEUIL
146493;17;BLE TENDRE;2020;16;CHARENTE;117;C.DRILLAUD;16460;CA 16;MOUTON
146494;17;BLE TENDRE;2020;79;DEUX SEVRES;124;C.Drillaud;79400;VSN;AZAY-LE-BRULE
146495;17;BLE TENDRE;2020;79;DEUX SEVRES;108;C.Drillaud;79410;CA79 Traité;ECHIRE
146496;17;BLE TENDRE;2020;17;CHARENTE MARITIME;131;Céline DRILLAUD;17700;Curé;SAINT-GEORGES-DU-BOIS
146497;17;BLE TENDRE;2020;17;CHARENTE MARITIME;151;C.DRILLAUD;17500;;JONZAC
146499;17;BLE TENDRE;2020;17;CHARENTE MARITIME;114;C.DRILLAUD;17400;CA17 nord NON Traité;SAINT-JEAN-D'ANGELY
146500;17;BLE TENDRE;2020;26;DROME;116;Y.Pousset;26800;Pouzol;ETOILE-SUR-RHONE
146504;17;BLE TENDRE;2020;1;AIN;124;Yves POUSSET;1600;MISERIEUX;MISERIEUX
146506;17;BLE TENDRE;2020;18;CHER;192;E. BARANGER;18700;UCATA;OIZON
146507;17;BLE TENDRE;2020;36;INDRE;172;E. BARANGER;36100;THIZAY;THIZAY
146508;17;BLE TENDRE;2020;89;YONNE;138;Diane CHAVASSIEUX;89160;ARGENTEUIL-SUR-ARMANCON;ARGENTEUIL-SUR-ARMANCON
146509;17;BLE TENDRE;2020;3;ALLIER;168;Chloé Malaval-Juery;3290;Ferme Bacconnier;SAINT-POURCAIN-SUR-BESBRE
146510;17;BLE TENDRE;2020;37;INDRE ET LOIRE;192;Agnès Tréguier;37380;INRAE;NOUZILLY
146513;17;BLE TENDRE;2020;68;HAUT RHIN;190;LASSERRE Didier;68460;Prison;LUTTERBACH
146514;17;BLE TENDRE;2020;3;ALLIER;164;Chloé Malaval-Juery;3260;saint félix;SAINT-FELIX
146515;17;BLE TENDRE;2020;63;PUY DE DOME;123;Chloé Malaval-Juery;63260;sardon;SARDON
146516;17;BLE TENDRE;2020;63;PUY DE DOME;176;Chloé Malaval-Juery;63100;INRA;CLERMONT-FERRAND
146518;17;BLE TENDRE;2020;53;MAYENNE;190;AM Bodilis / C Lafon;53350;(Site non précisé);BALLOTS
146521;17;BLE TENDRE;2020;49;MAINE ET LOIRE;156;P.DU CHEYRON;49150;;FOUGERE
146522;17;BLE TENDRE;2020;32;GERS;132;A. BOUAS;32810;Preignan;PREIGNAN
146523;17;BLE TENDRE;2020;81;TARN;165;DESCHAMPS Eva;81600;MONTANS;MONTANS
146524;17;BLE TENDRE;2020;31;HAUTE GARONNE;124;LACHURIE Jean-Pierre;31450;En Crambade;MONTESQUIEU-LAURAGAIS
146526;17;BLE TENDRE;2020;24;DORDOGNE;137;MIZOULE;24560;ISSIGEAC;ISSIGEAC
146527;17;BLE TENDRE;2020;47;LOT ET GARONNE;130;GROSSOLEIL;47470;;CAUZAC
146529;17;BLE TENDRE;2020;82;TARN ET GARONNE;97;P. DU CHEYRON;82300;;CAUSSADE
146530;17;BLE TENDRE;2020;77;SEINE ET MARNE;168;De Mas / Porrez;77950;Pouilly Gallerand;SAINT-GERMAIN-LAXIS
146531;17;BLE TENDRE;2020;27;EURE;147;Eloïse Gave;27170;COMBON;COMBON
146533;17;BLE TENDRE;2020;62;PAS DE CALAIS;168;DENIS Thierry;62123;UNEAL;WARLUS
146535;17;BLE TENDRE;2020;62;PAS DE CALAIS;168;DENIS Thierry;62170;;SAINT-AUBIN
146536;17;BLE TENDRE;2020;62;PAS DE CALAIS;148;Thierry Denis;62112;;GOUY-SOUS-BELLONNE
146537;17;BLE TENDRE;2020;2;AISNE;182;Denis;2480;;DURY
146538;17;BLE TENDRE;2020;80;SOMME;150;;80200;inra;ESTREES-MONS
146539;17;BLE TENDRE;2020;95;VAL D'OISE;191;D. Bouttet;95810;CA IDF;VALLANGOUJARD
146540;17;BLE TENDRE;2020;2;AISNE;145;Thierry Denis;2000;;AULNOIS-SOUS-LAON
146541;17;BLE TENDRE;2020;62;PAS DE CALAIS;148;DENIS Thierry;62128;;ECOUST-SAINT-MEIN
146542;17;BLE TENDRE;2020;62;PAS DE CALAIS;199;Thierry Denis;62127;la flandre;BAILLEUL-AUX-CORNAILLES
146543;17;BLE TENDRE;2020;77;SEINE ET MARNE;147;Philippe du Cheyron;77390;LIMAGRAIN;ANDREZEL
146544;17;BLE TENDRE;2020;59;NORD;148;;59310;;AUCHY-LEZ-ORCHIES
146545;17;BLE TENDRE;2020;60;OISE;171;Philippe du Cheyron;60190;SAATEN UNION;ESTREES-SAINT-DENIS
146546;17;BLE TENDRE;2020;60;OISE;148;P. du Cheyron;60480;UNISIGMA;NOYERS-SAINT-MARTIN
146547;17;BLE TENDRE;2020;59;NORD;235;DENIS Thierry;59151;;BUGNICOURT
146548;17;BLE TENDRE;2020;59;NORD;126;Thierry Denis;59294;;HAUSSY
146550;17;BLE TENDRE;2020;14;CALVADOS;198;E. Gave;14980;Station Experimentale;ROTS
146551;17;BLE TENDRE;2020;61;ORNE;180;E. Gave;61500;CA61;SEES
146552;17;BLE TENDRE;2020;56;MORBIHAN;128;QUEMENER / MASSON;56500;La metairie;BIGNAN
146553;17;BLE TENDRE;2020;22;COTES D'ARMOR;136;E.QUEMENER/E.MASSON;22400;;LAMBALLE
146554;17;BLE TENDRE;2020;35;ILLE ET VILAINE;132;E.QUEMENER/E.MASSON;35220;Le Gouessant;SAINT-JEAN-SUR-VILAINE
146556;17;BLE TENDRE;2020;22;COTES D'ARMOR;136;E.QUEMENER/E.MASSON;22240;Garun la Paysanne;PLURIEN
146559;17;BLE TENDRE;2020;29;FINISTERE;160;E. Masson / E. Quemener;29270;;PLOUNEVEZEL
146560;17;BLE TENDRE;2020;52;HAUTE MARNE;123;A. Decarrier;52000;CRENAY;CRENAY
146564;17;BLE TENDRE;2020;77;SEINE ET MARNE;166;Porrez/De Mas;77140;PUISELET;SAINT-PIERRE-LES-NEMOURS
146565;17;BLE TENDRE;2020;41;LOIR ET CHER;172;TREGUIER;41240;Chandry;OUZOUER-LE-MARCHE
146566;17;BLE TENDRE;2020;28;EURE ET LOIR;200;Agnès Treguier;28150;AXEREAL;VILLEAU
146569;17;BLE TENDRE;2020;77;SEINE ET MARNE;160;Philippe du Cheyron;77370;BREUN;VANVILLE
146570;17;BLE TENDRE;2020;91;ESSONNE;160;P. DU CHEYSON;91490;BASF;MILLY-LA-FORET
146571;17;BLE TENDRE;2020;28;EURE ET LOIR;160;P. du Cheyron;28700;FLORIMOND DESPREZ;HOUVILLE-LA-BRANCHE
146574;17;BLE TENDRE;2020;28;EURE ET LOIR;159;P. DU CHEYRON;28140;DSV;TERMINIERS
146576;17;BLE TENDRE;2020;10;AUBE;154;A. Decarrier;10240;RAMERUPT;RAMERUPT
146577;17;BLE TENDRE;2020;51;MARNE;155;A. Decarrier;51400;CUPERLY;CUPERLY
146578;17;BLE TENDRE;2020;2;AISNE;208;A. Decarrier;2190;Vivescia;GUIGNICOURT
146579;17;BLE TENDRE;2020;2;AISNE;120;;2190;KWS MOMONT;PROVISEUX-ET-PLESNOY
146580;17;BLE TENDRE;2020;51;MARNE;220;A. Decarrier;51490;EPOYE;EPOYE
146584;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;44;LD;64410;COUBLUCQ DESCLAUX;COUBLUCQ
146585;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;44;L.DIEZ;64410;COUBLUCQ DESCLAUX;COUBLUCQ
146586;46;MAIS SEMENCES;2019;40;LANDES;84;L.DIEZ;40465;PRECHACQ LES BAINS;PRECHACQ-LES-BAINS
146587;46;MAIS SEMENCES;2019;40;LANDES;40;L.DIEZ;40465;PRECHACQ LES BAINS;PRECHACQ-LES-BAINS
146588;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;44;L.DIEZ;64121;ARVALIS;MONTARDON
146589;46;MAIS SEMENCES;2019;64;PYRENEES ATLANTIQUES;44;L.DIEZ;64121;ARVALIS;MONTARDON
146592;17;BLE TENDRE;2020;56;MORBIHAN;6;QUEMENER / MASSON;56500;Bignan - R. Charlo;BIGNAN
146593;17;BLE TENDRE;2020;21;COTE D'OR;4;Diane CHAVASSIEUX;21121;Hauteville;HAUTEVILLE-LES-DIJON
146594;17;BLE TENDRE;2020;52;HAUTE MARNE;21;A.Decarrier;52000;CRENAY;CRENAY
146595;17;BLE TENDRE;2020;68;HAUT RHIN;6;Lasserre Didier;68460;Prison;LUTTERBACH
146596;17;BLE TENDRE;2020;27;EURE;12;GAVE;27170;;COMBON
146597;17;BLE TENDRE;2020;60;OISE;3;DENIS Thierry;60360;KWS EXTASE;AUCHY-LA-MONTAGNE
146598;17;BLE TENDRE;2020;26;DROME;3;Y.Pousset;26800;Pouzol;ETOILE-SUR-RHONE
146599;17;BLE TENDRE;2020;77;SEINE ET MARNE;12;Porrez / De Mas;77950;Pouilly Gallerand;SAINT-GERMAIN-LAXIS
146600;17;BLE TENDRE;2020;44;LOIRE ATLANTIQUE;6;BODILIS;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
146602;17;BLE TENDRE;2020;17;CHARENTE MARITIME;6;C.Drillaud;17700;Curé;SAINT-GEORGES-DU-BOIS
146604;17;BLE TENDRE;2020;69;RHONE;8;Yves POUSSET;69720;SAINT-BONNET-DE-MURE;SAINT-BONNET-DE-MURE
146605;17;BLE TENDRE;2020;14;CALVADOS;12;Eloïse Gave;14980;Station Experimentale;ROTS
146606;17;BLE TENDRE;2020;63;PUY DE DOME;9;Chloé Malaval-Juery;63270;Lachaux;VIC-LE-COMTE
146609;27;ORGE D'HIVER;2020;56;MORBIHAN;6;QUEMENER / MASSON;56500;Bignan - R. Charlo;BIGNAN
146611;27;ORGE D'HIVER;2020;10;AUBE;8;A. Decarrier;10240;RAMERUPT;RAMERUPT
146613;27;ORGE D'HIVER;2020;17;CHARENTE MARITIME;6;C.Drillaud;17700;Curé;SAINT-GEORGES-DU-BOIS
146614;27;ORGE D'HIVER;2020;55;MEUSE;3;P. Pierson;55160;Chez Mr Lallemand;MARCHEVILLE-EN-WOEVRE
146616;27;ORGE D'HIVER;2020;27;EURE;3;E.GAVE;27190;Mr WILLEMS;COLLANDRES-QUINCARNON
146617;28;ORGE DE PRINTEMPS;2020;21;COTE D'OR;3;CHAVASSEUX D;21640;Gilly les citeaux;GILLY-LES-CITEAUX
146618;28;ORGE DE PRINTEMPS;2020;91;ESSONNE;4;PORREZ/DE MAS;91820;MARCHAIS;BOUTIGNY-SUR-ESSONNE
146619;28;ORGE DE PRINTEMPS;2020;51;MARNE;8;A. Decarrier;51510;ST PIERRE;SAINT-PIERRE
146620;28;ORGE DE PRINTEMPS;2020;45;LOIRET;4;TREGUIER;45130;EPIEDS EN BEAUCE;EPIEDS-EN-BEAUCE
146621;40;BLE DUR;2020;26;DROME;6;Y.Pousset;26400;EURRE;EURRE
146622;40;BLE DUR;2020;17;CHARENTE MARITIME;3;J-L Moynier;17700;Curé;SAINT-GEORGES-DU-BOIS
146623;40;BLE DUR;2020;4;ALPES DE HAUTE PROVENCE;8;Deswarte;4800;GREOUX Bonelli Droit;GREOUX-LES-BAINS
146624;40;BLE DUR;2020;30;GARD;6;pauline david;30320;Marguerittes;MARGUERITTES
146625;40;BLE DUR;2020;31;HAUTE GARONNE;6;LACHURIE Jean-Pierre;31450;En Crambade;MONTESQUIEU-LAURAGAIS
146648;19;TRITICALE;2020;91;ESSONNE;21;GARCIA Cécile;91190;VILLIERS LE BACLE;VILLIERS-LE-BACLE
146651;28;ORGE DE PRINTEMPS;2020;41;LOIR ET CHER;51;M.Lejars-A. Tréguier;41240;Villejouet;OUZOUER-LE-MARCHE
146661;17;BLE TENDRE;2020;27;EURE;15;GAVE;27170;PLATEFORME;BRAY
146662;17;BLE TENDRE;2020;56;MORBIHAN;15;QUEMENER / MASSON;56500;Bignan - R. Charlo;BIGNAN
146664;27;ORGE D'HIVER;2020;56;MORBIHAN;15;QUEMENER / MASSON;56500;Bignan - R. Charlo;BIGNAN
146665;27;ORGE D'HIVER;2020;51;MARNE;21;A. Decarrier;51460;L EPINE;L'EPINE
146668;28;ORGE DE PRINTEMPS;2020;18;CHER;30;E. BARANGER;18290;;CIVRAY
146670;17;BLE TENDRE;2020;91;ESSONNE;75;DESWARTE Jean-Charles;91190;VILLIERS LE BACLE;VILLIERS-LE-BACLE
146671;17;BLE TENDRE;2020;69;RHONE;47;Yves POUSSET;69720;SAINT-BONNET-DE-MURE;SAINT-BONNET-DE-MURE
146672;17;BLE TENDRE;2020;2;AISNE;142;Denis;2480;dury;DURY
